id_index,level,occ,race,server_id,deposit_year,deposit_his,role_count,'prediction margin','predicted class',class
8665,130,12,0,1018,0,90,1,-0.999783,N,?
8666,130,6,0,1018,0,2940,1,-1,N,?
8667,130,16,0,1018,0,0,1,-1,N,?
8668,130,6,0,1018,0,1266,1,-1,N,?
8669,49,18,0,1018,0,30,1,-1,N,?
8670,23,20,0,1048,0,0,4,-1,N,?
8671,85,16,0,1048,0,0,4,-1,N,?
8672,22,20,0,1048,0,0,4,-1,N,?
8673,10,7,0,1022,0,0,4,0.998326,Y,?
8674,130,20,0,1034,0,27565,1,-1,N,?
8675,130,20,0,1018,0,0,1,-1,N,?
8676,130,13,0,1018,0,36,1,-0.999999,N,?
8677,119,16,0,1034,0,1970,2,-1,N,?
8678,130,16,0,1034,0,1970,2,-1,N,?
8679,130,6,0,1018,0,3245,1,-1,N,?
8680,130,12,0,1034,120,120,1,-0.999983,N,?
8681,109,20,1,1018,100,290,1,-1,N,?
8682,130,16,0,1018,38,38,1,-1,N,?
8683,130,2,0,1007,0,5158,1,-1,N,?
8684,102,6,0,1018,0,0,2,0.395584,Y,?
8685,27,1,0,1018,0,0,2,0.933419,Y,?
8686,121,12,0,1018,0,0,1,-0.99996,N,?
8687,130,20,0,1018,0,0,1,-1,N,?
8688,85,4,0,1048,0,13300,1,-1,N,?
8689,130,16,0,1018,0,0,1,-1,N,?
8690,75,6,0,1007,0,0,7,0.999755,Y,?
8691,121,4,0,1007,0,0,7,0.992153,Y,?
8692,102,9,0,1007,0,0,7,0.95821,Y,?
8693,119,13,0,1007,0,0,7,-0.998557,N,?
8694,75,18,0,1007,0,0,7,-1,N,?
8695,75,14,0,1007,0,0,7,-0.998558,N,?
8696,125,12,0,1007,0,0,7,-0.982279,N,?
8697,107,4,0,1018,0,10,1,0.117442,Y,?
8698,130,6,1,1054,0,852,1,-1,N,?
8699,23,16,0,1007,0,0,1,-1,N,?
8700,130,6,0,1018,0,1729,1,-1,N,?
8701,130,12,0,1018,12,1544,1,-1,N,?
8702,130,20,0,1078,9275,7847,1,-1,N,?
8703,22,2,0,1007,12787,41887,2,-1,N,?
8704,12,1,0,1007,12787,41887,2,-1,N,?
8705,130,6,1,1019,898,18445,1,-1,N,?
8706,130,6,0,1034,1178,1548,1,-1,N,?
8707,130,16,0,1056,20,20,1,-1,N,?
8708,130,6,0,1018,1700,2636,1,-1,N,?
8709,130,2,0,1048,2530,19987,1,-1,N,?
8710,130,6,0,1007,0,1060,1,-1,N,?
8711,80,3,0,1034,0,0,1,0.685965,Y,?
8712,106,5,1,1048,0,0,7,1,Y,?
8713,36,4,0,1034,0,0,2,0.999304,Y,?
8714,130,3,0,1034,0,1400,1,-1,N,?
8715,130,6,1,1018,0,0,1,0.997805,Y,?
8716,24,10,0,1034,0,1551,2,-1,N,?
8717,75,1,0,1034,0,1551,2,-1,N,?
8718,130,4,0,1018,0,360,1,-0.999497,N,?
8719,130,3,0,1018,0,0,1,0.126976,Y,?
8720,74,4,0,1007,0,0,1,0.89365,Y,?
8721,129,10,0,1007,0,3172,2,-1,N,?
8722,28,18,0,1007,0,3172,2,-1,N,?
8723,130,6,0,1022,0,30,1,-0.728111,N,?
8724,130,3,0,1007,0,220,1,-0.999666,N,?
8725,65,8,0,1083,20,20,1,0.684736,Y,?
8726,130,18,0,1054,75,510,1,-1,N,?
8727,130,16,0,1007,30,9233,1,-1,N,?
8728,130,1,0,1048,70,1980,1,-1,N,?
8729,28,20,0,1018,228,448,1,-1,N,?
8730,28,19,0,1018,0,0,2,-1,N,?
8731,75,10,0,1018,0,0,2,-0.778545,N,?
8732,63,8,0,1007,0,0,1,0.723561,Y,?
8733,130,16,0,1034,0,0,1,-1,N,?
8734,130,2,0,1034,0,188,1,-0.998749,N,?
8735,67,2,0,1007,0,370,1,-0.982357,N,?
8736,130,16,0,1034,0,1399,1,-1,N,?
8737,106,7,0,1018,0,200,4,-0.994868,N,?
8738,127,7,0,1018,0,200,4,-0.999095,N,?
8739,114,12,0,1018,0,200,4,-1,N,?
8740,130,6,0,1018,0,200,4,-0.998664,N,?
8741,130,7,0,1018,0,8210,1,-1,N,?
8742,130,6,0,1022,0,3114,1,-1,N,?
8743,130,2,1,1034,0,0,1,0.990807,Y,?
8744,110,3,0,1018,0,0,4,0.274971,Y,?
8745,105,3,0,1018,0,0,4,0.448871,Y,?
8746,89,7,0,1018,0,0,4,0.757563,Y,?
8747,97,2,0,1018,0,0,4,0.323026,Y,?
8748,80,4,0,1048,0,0,1,0.804063,Y,?
8749,130,3,0,1056,0,5744,1,-1,N,?
8750,130,6,0,1048,0,50,1,-0.741016,N,?
8751,9,3,0,1022,0,0,2,0.997235,Y,?
8752,51,1,1,1022,0,0,2,0.99994,Y,?
8753,130,4,0,1018,0,586,6,-1,N,?
8754,38,20,0,1018,0,586,6,-1,N,?
8755,102,18,0,1018,0,586,6,-1,N,?
8756,93,20,0,1018,0,586,6,-1,N,?
8757,106,18,0,1018,0,586,6,-1,N,?
8758,106,20,0,1018,0,586,6,-1,N,?
8759,130,2,0,1034,0,1104,1,-1,N,?
8760,16,3,0,1048,0,1990,2,-1,N,?
8761,130,18,1,1022,0,1990,2,-1,N,?
8762,130,12,1,1034,0,305,1,-0.999875,N,?
8763,130,6,0,1007,0,7105,1,-1,N,?
8764,88,20,1,1083,0,0,8,-1,N,?
8765,88,20,1,1083,0,0,8,-1,N,?
8766,88,20,1,1083,0,0,8,-1,N,?
8767,88,20,1,1083,0,0,8,-1,N,?
8768,88,20,1,1083,0,0,8,-1,N,?
8769,88,20,1,1083,0,0,8,-1,N,?
8770,88,20,1,1083,0,0,8,-1,N,?
8771,88,20,1,1083,0,0,8,-1,N,?
8772,130,16,0,1048,0,16,1,-1,N,?
8773,130,2,0,1007,0,0,1,-0.905427,N,?
8774,93,3,0,1007,0,0,6,0.987138,Y,?
8775,94,2,0,1007,0,0,6,0.96531,Y,?
8776,95,1,0,1007,0,0,6,0.866664,Y,?
8777,80,9,0,1007,0,0,6,0.929567,Y,?
8778,80,12,0,1007,0,0,6,-0.93342,N,?
8779,92,6,0,1007,0,0,6,0.992138,Y,?
8780,130,1,0,1048,0,22025,1,-1,N,?
8781,130,16,0,1034,0,0,3,-1,N,?
8782,25,1,0,1034,0,0,3,0.969448,Y,?
8783,74,1,0,1034,0,0,3,0.446493,Y,?
8784,48,1,0,1083,0,0,1,0.726154,Y,?
8785,130,16,0,1056,0,0,1,-1,N,?
8786,130,6,0,1034,225,45512,1,-1,N,?
8787,130,16,0,1022,520,61932,1,-1,N,?
8788,130,2,0,1034,11881,17281,1,-1,N,?
8789,130,12,0,1018,50,900,1,-1,N,?
8790,130,6,0,1019,20,190,1,-0.999557,N,?
8791,129,2,0,1034,842,842,1,-1,N,?
8792,118,2,0,1048,0,0,1,-0.802585,N,?
8793,128,1,0,1083,0,0,1,-0.970126,N,?
8794,130,17,0,1054,0,0,1,-1,N,?
8795,39,1,0,1048,0,0,5,0.979847,Y,?
8796,75,1,0,1048,0,0,5,0.793674,Y,?
8797,36,1,0,1048,0,0,5,0.983255,Y,?
8798,75,1,0,1048,0,0,5,0.793674,Y,?
8799,68,1,0,1048,0,0,5,0.869289,Y,?
8800,130,3,0,1054,0,0,1,-0.821523,N,?
8801,130,16,0,1034,0,3218,1,-1,N,?
8802,130,16,0,1034,60,153,1,-1,N,?
8803,130,6,0,1018,250,6701,1,-1,N,?
8804,130,16,0,1022,0,3320,1,-1,N,?
8805,6,1,0,1048,0,0,2,0.977254,Y,?
8806,130,2,1,1022,0,0,2,0.993469,Y,?
8807,101,2,0,1034,0,0,3,0.129674,Y,?
8808,102,2,0,1034,0,0,3,0.090724,Y,?
8809,101,2,0,1034,0,0,3,0.129674,Y,?
8810,130,16,0,1054,0,0,1,-1,N,?
8811,130,6,0,1022,0,4374,1,-1,N,?
8812,106,5,1,1048,40,785,7,-1,N,?
8813,130,12,0,1007,0,93,2,-0.999971,N,?
8814,130,12,0,1034,0,779,1,-1,N,?
8815,80,3,0,1048,0,411,1,-1,N,?
8816,130,12,0,1018,0,45,1,-0.999805,N,?
8817,130,16,0,1018,0,1530,1,-1,N,?
8818,83,14,0,1034,0,0,2,-0.999998,N,?
8819,113,6,0,1034,0,0,2,-0.076209,N,?
8820,130,10,0,1054,30,418,1,-1,N,?
8821,130,16,0,1007,90,90,1,-1,N,?
8822,130,8,0,1034,0,10,5,-0.548105,N,?
8823,122,14,0,1034,0,10,5,-0.999999,N,?
8824,130,4,0,1034,0,10,5,0.277984,Y,?
8825,126,3,0,1034,0,10,5,0.188328,Y,?
8826,130,14,0,1034,0,10,5,-1,N,?
8827,130,7,0,1034,0,50,1,-0.104201,N,?
8828,130,2,0,1048,0,158,1,-0.999893,N,?
8829,130,16,0,1022,0,320,1,-1,N,?
8830,130,16,0,1022,0,5886,1,-1,N,?
8831,130,16,0,1048,0,50,1,-1,N,?
8832,130,6,0,1034,0,60,1,-0.740568,N,?
8833,130,2,0,1018,0,95,1,-0.916242,N,?
8834,130,20,0,1034,0,0,1,-1,N,?
8835,56,1,0,1022,0,610,4,-1,N,?
8836,34,2,0,1022,0,610,4,-1,N,?
8837,54,4,0,1022,0,610,4,-1,N,?
8838,120,2,0,1048,0,610,4,-1,N,?
8839,69,1,0,1034,0,0,1,0.114508,Y,?
8840,130,20,0,1018,0,0,4,-1,N,?
8841,56,6,0,1018,0,0,4,0.986312,Y,?
8842,19,20,0,1018,0,0,4,-1,N,?
8843,127,3,0,1018,0,0,4,-0.403924,N,?
8844,121,1,0,1018,0,0,6,0.199513,Y,?
8845,122,1,0,1018,0,0,6,0.158848,Y,?
8846,122,1,0,1018,0,0,6,0.158848,Y,?
8847,125,9,1,1018,0,0,6,0.999459,Y,?
8848,122,1,0,1018,0,0,6,0.158848,Y,?
8849,130,16,0,1018,0,0,6,-1,N,?
8850,12,16,0,1034,0,1400,3,-1,N,?
8851,130,18,0,1034,0,1400,3,-1,N,?
8852,38,1,0,1034,0,1400,3,-1,N,?
8853,96,12,0,1018,0,300,1,-1,N,?
8854,130,2,0,1018,0,0,1,-0.323438,N,?
8855,130,6,0,1048,0,300,1,-0.999589,N,?
8856,73,7,0,1019,0,500,2,-1,N,?
8857,130,14,0,1019,0,500,2,-1,N,?
8858,109,18,0,1034,0,0,4,-1,N,?
8859,56,20,0,1034,0,0,4,-1,N,?
8860,109,17,0,1034,0,0,4,-1,N,?
8861,130,16,0,1034,0,0,4,-1,N,?
8862,75,7,0,1007,0,0,1,0.77121,Y,?
8863,100,1,0,1054,0,1717,3,-1,N,?
8864,94,6,0,1054,0,1717,3,-1,N,?
8865,74,3,0,1054,0,1717,3,-1,N,?
8866,130,1,0,1019,0,0,4,-0.933999,N,?
8867,53,1,0,1019,0,0,4,0.847725,Y,?
8868,125,1,0,1019,0,0,4,-0.900499,N,?
8869,112,1,0,1019,0,0,4,-0.732279,N,?
8870,106,5,1,1048,40,785,7,-1,N,?
8871,130,6,1,1018,0,0,1,0.997821,Y,?
8872,106,5,1,1018,0,0,3,0.999923,Y,?
8873,106,5,1,1083,0,0,6,0.999997,Y,?
8874,106,5,1,1083,0,0,6,0.999997,Y,?
8875,130,16,1,1018,0,0,1,-0.999999,N,?
8876,130,6,0,1019,188,1256,1,-1,N,?
8877,1,1,0,1022,56,18854,2,-1,N,?
8878,130,16,0,1048,56,18854,2,-1,N,?
8879,130,2,0,1007,1384,185747,1,-1,N,?
8880,130,16,0,1007,310,9882,1,-1,N,?
8881,130,20,0,1034,630,14330,1,-1,N,?
8882,130,16,0,1022,120,3943,1,-1,N,?
8883,130,2,0,1048,20888,36938,1,-1,N,?
8884,130,2,0,1019,3300,8340,1,-1,N,?
8885,130,6,0,1034,60,4050,1,-1,N,?
8886,126,16,0,1048,0,116,1,-1,N,?
8887,130,6,0,1022,0,2682,1,-1,N,?
8888,130,16,1,1034,0,0,1,-1,N,?
8889,130,6,0,1048,0,126,1,-0.736056,N,?
8890,114,3,0,1048,0,16880,1,-1,N,?
8891,130,16,1,1048,12,92,1,-1,N,?
8892,130,12,0,1034,120,8488,1,-1,N,?
8893,130,1,0,1019,12460,21236,1,-1,N,?
8894,34,17,0,1054,79,279,1,-1,N,?
8895,16,1,0,1007,0,0,1,0.957327,Y,?
8896,75,1,0,1048,0,0,3,0.42115,Y,?
8897,33,1,0,1048,0,0,3,0.951491,Y,?
8898,112,18,0,1048,0,0,3,-1,N,?
8899,130,3,0,1048,0,800,1,-1,N,?
8900,130,2,0,1018,0,10475,1,-1,N,?
8901,130,1,0,1083,800,800,1,-1,N,?
8902,130,20,0,1078,210,210,1,-1,N,?
8903,130,16,0,1048,1000,1160,1,-1,N,?
8904,130,16,0,1007,60,598,1,-1,N,?
8905,126,4,0,1048,73,73,1,-0.612869,N,?
8906,130,6,0,1007,30,3322,1,-1,N,?
8907,130,6,0,1022,0,235791,1,-0.998423,N,?
8908,113,1,0,1007,0,0,2,-0.860038,N,?
8909,121,20,0,1007,0,0,2,-1,N,?
8910,130,8,0,1007,0,0,1,-0.931953,N,?
8911,130,4,0,1048,0,0,2,-0.623536,N,?
8912,130,2,1,1048,0,0,2,0.993235,Y,?
8913,130,17,0,1018,0,1162,1,-1,N,?
8914,130,2,0,1034,0,15711,1,-1,N,?
8915,22,16,0,1007,0,0,3,-1,N,?
8916,10,20,1,1007,0,0,3,-1,N,?
8917,114,16,1,1007,0,0,3,-0.999999,N,?
8918,125,16,0,1034,0,527,1,-1,N,?
8919,130,3,0,1007,0,10,1,-0.783336,N,?
8920,1,1,0,1034,0,0,1,0.997952,Y,?
8921,6,18,0,1018,0,0,1,-1,N,?
8922,80,6,0,1018,0,0,3,0.928083,Y,?
8923,80,9,1,1018,0,0,3,0.99969,Y,?
8924,80,20,0,1018,0,0,3,-1,N,?
8925,10,6,0,1078,0,0,1,0.997609,Y,?
8926,106,5,1,1083,0,0,6,0.999997,Y,?
8927,102,6,0,1022,0,0,1,0.227861,Y,?
8928,130,2,0,1007,0,35,1,-0.906435,N,?
8929,61,20,0,1054,0,0,1,-1,N,?
8930,130,16,0,1048,0,642,1,-1,N,?
8931,130,3,0,1034,0,14648,1,-1,N,?
8932,130,11,0,1048,0,6482,1,-1,N,?
8933,130,10,0,1048,0,2280,1,-1,N,?
8934,55,8,0,1007,0,100,2,0.872994,Y,?
8935,130,6,0,1007,0,100,2,-0.592048,N,?
8936,58,1,0,1007,0,0,1,0.542325,Y,?
8937,130,16,0,1018,0,86,1,-1,N,?
8938,130,12,0,1018,0,3590,1,-1,N,?
8939,111,2,0,1018,0,0,4,-0.221763,N,?
8940,111,13,0,1018,0,0,4,-0.999987,N,?
8941,104,18,0,1018,0,0,4,-1,N,?
8942,109,10,0,1018,0,0,4,-0.960208,N,?
8943,125,12,0,1018,0,52,1,-0.999972,N,?
8944,129,20,0,1022,0,40,1,-1,N,?
8945,95,20,0,1022,0,1056,2,-1,N,?
8946,130,10,1,1048,0,1056,2,-1,N,?
8947,130,6,0,1018,0,3889,1,-1,N,?
8948,130,16,0,1007,976,148902,1,-1,N,?
8949,130,12,0,1078,202,202,1,-1,N,?
8950,130,3,0,1034,1629,7490,1,-1,N,?
8951,130,1,0,1048,4591,24924,1,-1,N,?
8952,130,20,0,1018,1450,4589,1,-1,N,?
8953,130,16,0,1056,1600,1890,1,-1,N,?
8954,97,16,0,1048,0,0,1,-1,N,?
8955,130,11,1,1056,0,1976,1,-1,N,?
8956,130,2,0,1018,0,80,1,-0.917518,N,?
8957,60,17,0,1007,0,0,1,-1,N,?
8958,128,16,0,1007,0,0,1,-1,N,?
8959,130,16,0,1007,0,0,1,-1,N,?
8960,130,20,1,1007,0,0,1,-1,N,?
8961,94,1,1,1034,0,0,1,0.999843,Y,?
8962,130,4,0,1018,0,645,1,-1,N,?
8963,130,16,0,1022,0,6305,1,-1,N,?
8964,130,3,0,1018,0,30,1,-0.803064,N,?
8965,130,16,0,1034,0,50,1,-1,N,?
8966,96,1,0,1007,0,170,2,-0.999228,N,?
8967,130,12,0,1007,0,170,2,-1,N,?
8968,80,2,0,1083,0,0,1,0.441706,Y,?
8969,130,12,0,1019,140,140,1,-1,N,?
8970,130,20,1,1054,30,30,1,-1,N,?
8971,130,3,0,1034,190,2366,1,-1,N,?
8972,130,2,0,1034,1450,18523,2,-1,N,?
8973,130,6,0,1034,1450,18523,2,-1,N,?
8974,130,3,0,1034,45,11450,1,-1,N,?
8975,130,6,0,1034,160,628,1,-1,N,?
8976,130,2,0,1018,10,2486,1,-1,N,?
8977,130,16,0,1018,2166,778,1,-1,N,?
8978,14,1,0,1018,6,6,1,0.99623,Y,?
8979,130,2,0,1083,20,30,1,-0.908701,N,?
8980,130,16,0,1018,1080,6794,1,-1,N,?
8981,130,6,0,1019,21830,21230,1,-1,N,?
8982,130,1,0,1022,169,10119,5,-1,N,?
8983,9,1,0,1048,169,10119,5,-1,N,?
8984,130,20,0,1022,169,10119,5,-1,N,?
8985,24,1,0,1022,169,10119,5,-1,N,?
8986,15,18,0,1048,169,10119,5,-1,N,?
8987,130,16,0,1048,160,160,1,-1,N,?
8988,36,17,0,1048,0,0,5,-1,N,?
8989,47,16,0,1048,0,0,5,-1,N,?
8990,86,20,0,1048,0,0,5,-1,N,?
8991,91,15,0,1048,0,0,5,-1,N,?
8992,87,18,0,1048,0,0,5,-1,N,?
8993,80,20,0,1083,0,0,7,-1,N,?
8994,80,20,0,1083,0,0,7,-1,N,?
8995,80,20,0,1083,0,0,7,-1,N,?
8996,117,20,1,1083,0,0,7,-1,N,?
8997,3,20,0,1083,0,0,7,-1,N,?
8998,1,20,0,1083,0,0,7,-1,N,?
8999,17,20,0,1083,0,0,7,-1,N,?
9000,16,3,0,1034,0,0,5,0.999455,Y,?
9001,16,1,0,1034,0,0,5,0.994855,Y,?
9002,16,16,0,1034,0,0,5,-1,N,?
9003,68,4,0,1034,0,0,5,0.991355,Y,?
9004,16,4,0,1034,0,0,5,0.99968,Y,?
9005,130,16,0,1034,0,0,1,-1,N,?
9006,46,1,0,1034,0,0,1,0.971644,Y,?
9007,77,14,0,1018,0,0,1,-0.999977,N,?
9008,80,1,0,1018,0,0,2,-0.076637,N,?
9009,80,1,0,1018,0,0,2,-0.076637,N,?
9010,99,6,0,1048,0,0,1,0.321215,Y,?
9011,85,20,0,1083,35035,35035,1,-1,N,?
9012,13,6,0,1083,37,5029,4,-1,N,?
9013,129,16,0,1083,37,5029,4,-1,N,?
9014,48,6,0,1083,37,5029,4,-1,N,?
9015,130,2,0,1056,37,5029,4,-1,N,?
9016,130,2,0,1018,230,230,1,-1,N,?
9017,130,16,0,1018,90,120,1,-1,N,?
9018,130,2,0,1018,0,0,1,-0.917235,N,?
9019,127,1,0,1019,0,0,2,-0.960569,N,?
9020,130,18,0,1019,0,0,2,-1,N,?
9021,130,16,0,1048,0,150,1,-1,N,?
9022,106,1,0,1034,0,50,2,-0.811775,N,?
9023,130,16,0,1034,0,50,2,-1,N,?
9024,130,16,0,1034,0,466,1,-1,N,?
9025,80,17,0,1007,0,0,1,-1,N,?
9026,130,2,0,1018,0,187,1,-0.999883,N,?
9027,130,10,0,1048,0,30,1,-0.997895,N,?
9028,130,12,0,1007,0,30,1,-0.999979,N,?
9029,93,1,0,1034,0,995,6,-1,N,?
9030,74,1,0,1034,0,995,6,-1,N,?
9031,130,16,0,1034,0,995,6,-1,N,?
9032,74,1,0,1034,0,995,6,-1,N,?
9033,74,7,0,1034,0,995,6,-1,N,?
9034,106,5,1,1083,0,0,6,0.999997,Y,?
9035,130,3,0,1007,0,10,1,-0.778878,N,?
9036,130,12,0,1007,0,10,1,-0.999979,N,?
9037,128,16,0,1007,0,410,1,-1,N,?
9038,130,2,0,1007,0,1876,1,-1,N,?
9039,121,3,0,1034,0,3376,1,-1,N,?
9040,1,6,0,1018,0,90,4,0.999957,Y,?
9041,113,2,1,1056,0,90,4,0.999244,Y,?
9042,89,1,0,1022,0,90,4,-0.050819,N,?
9043,86,4,0,1048,0,90,4,0.892633,Y,?
9044,130,16,0,1018,0,0,1,-1,N,?
9045,18,10,0,1018,0,40,4,0.831695,Y,?
9046,130,6,0,1018,0,40,4,-0.334798,N,?
9047,130,16,1,1018,0,40,4,-1,N,?
9048,112,17,0,1018,0,40,4,-1,N,?
9049,98,2,0,1078,0,0,1,-0.233496,N,?
9050,130,20,0,1056,0,140,1,-1,N,?
9051,80,20,0,1022,0,0,1,-1,N,?
9052,128,2,0,1007,0,90,1,-0.890212,N,?
9053,86,16,0,1078,0,0,1,-1,N,?
9054,130,7,0,1018,0,0,1,-0.841233,N,?
9055,130,7,0,1022,0,1511,1,-1,N,?
9056,108,20,0,1007,0,0,3,-1,N,?
9057,130,16,0,1007,0,0,3,-1,N,?
9058,14,20,0,1007,0,0,3,-1,N,?
9059,130,16,0,1018,0,1180,1,-1,N,?
9060,107,1,0,1022,0,0,1,-0.86168,N,?
9061,130,6,0,1048,0,0,1,-0.74054,N,?
9062,130,12,0,1007,0,770,1,-1,N,?
9063,106,5,1,1007,0,30,7,1,Y,?
9064,1,1,0,1048,0,10,2,0.982491,Y,?
9065,128,16,1,1048,0,6810,1,-1,N,?
9066,130,16,0,1034,0,240,1,-1,N,?
9067,130,1,0,1034,0,5471,1,-1,N,?
9068,31,20,0,1048,0,0,2,-1,N,?
9069,80,1,0,1048,0,0,2,-0.125439,N,?
9070,130,9,0,1007,0,18385,1,-1,N,?
9071,130,11,0,1007,0,7939,1,-1,N,?
9072,1,16,0,1048,0,0,9,-0.986191,N,?
9073,13,2,0,1078,0,0,9,1,Y,?
9074,106,5,1,1083,0,0,6,0.999997,Y,?
9075,1,17,1,1022,0,0,9,-0.443102,N,?
9076,1,6,0,1048,0,0,9,1,Y,?
9077,3,16,0,1083,0,0,9,-0.985026,N,?
9078,6,2,0,1022,0,0,9,1,Y,?
9079,63,2,0,1083,0,0,9,0.999999,Y,?
9080,8,16,0,1022,0,0,9,-0.990177,N,?
9081,130,12,0,1018,0,1532,1,-1,N,?
9082,121,4,0,1078,0,0,1,-0.412908,N,?
9083,130,12,0,1048,0,616,1,-1,N,?
9084,42,20,0,1078,0,1900,3,-1,N,?
9085,46,20,0,1078,0,1900,3,-1,N,?
9086,90,20,0,1078,0,1900,3,-1,N,?
9087,20,11,1,1034,0,0,4,0.999615,Y,?
9088,12,9,0,1034,0,0,4,0.977127,Y,?
9089,61,20,0,1034,0,0,4,-1,N,?
9090,130,16,0,1034,0,0,4,-1,N,?
9091,116,20,0,1056,0,5580,1,-1,N,?
9092,109,7,0,1048,0,0,1,-0.37544,N,?
9093,121,16,0,1034,0,0,1,-1,N,?
9094,130,16,0,1034,0,34,1,-1,N,?
9095,130,6,0,1019,130,518,1,-1,N,?
9096,130,4,0,1034,39,39,1,-0.708664,N,?
9097,130,16,0,1007,300,1650,1,-1,N,?
9098,130,16,0,1048,226,326,1,-1,N,?
9099,130,6,0,1054,1000,3407,1,-1,N,?
9100,130,16,0,1007,4056,5336,1,-1,N,?
9101,10,4,0,1034,2603,24311,2,-1,N,?
9102,130,16,0,1034,2603,24311,2,-1,N,?
9103,130,16,0,1048,8479,74350,1,-1,N,?
9104,130,10,1,1034,200,18010,1,-1,N,?
9105,130,12,1,1056,188,897,2,-1,N,?
9106,130,6,0,1056,188,897,2,-1,N,?
9107,130,16,0,1054,1290,10800,1,-1,N,?
9108,130,2,0,1048,40,160,1,-0.999896,N,?
9109,130,1,0,1054,3702,3702,2,-1,N,?
9110,105,5,1,1018,150,150,4,-0.903026,N,?
9111,130,16,0,1018,6,156,1,-1,N,?
9112,130,16,0,1078,20,20,1,-1,N,?
9113,130,6,0,1034,0,11913,1,-1,N,?
9114,130,2,0,1034,0,460,1,-1,N,?
9115,102,20,0,1022,0,0,1,-1,N,?
9116,130,3,0,1034,0,230,1,-0.997257,N,?
9117,128,10,0,1018,0,0,1,-0.99719,N,?
9118,130,4,0,1007,0,770,1,-1,N,?
9119,90,6,0,1007,0,0,7,0.999255,Y,?
9120,127,2,0,1007,0,0,7,0.944947,Y,?
9121,102,16,1,1007,0,0,7,-0.999671,N,?
9122,93,19,0,1007,0,0,7,-1,N,?
9123,90,11,1,1007,0,0,7,0.999821,Y,?
9124,96,16,0,1007,0,0,7,-1,N,?
9125,109,15,1,1007,0,0,7,-0.987269,N,?
9126,130,6,0,1034,900,946,1,-1,N,?
9127,130,2,0,1007,250,1950,1,-1,N,?
9128,130,6,0,1022,10,1859,1,-1,N,?
9129,130,10,0,1034,30,652,1,-1,N,?
9130,130,6,0,1034,6,4892,1,-1,N,?
9131,130,2,0,1048,0,1120,1,-1,N,?
9132,130,12,0,1018,0,19922,4,-1,N,?
9133,58,12,0,1018,0,19922,4,-1,N,?
9134,80,1,0,1018,0,19922,4,-1,N,?
9135,105,5,1,1083,0,0,6,0.999997,Y,?
9136,129,16,0,1018,0,100,1,-1,N,?
9137,22,20,0,1078,0,0,6,-1,N,?
9138,97,20,0,1078,0,0,6,-1,N,?
9139,106,18,0,1078,0,0,6,-1,N,?
9140,111,7,0,1078,0,0,6,0.928115,Y,?
9141,76,20,0,1078,0,0,6,-1,N,?
9142,105,5,1,1083,0,0,1,0.999806,Y,?
9143,130,16,0,1007,0,160,1,-1,N,?
9144,130,1,0,1007,0,0,1,-0.973849,N,?
9145,128,1,0,1019,0,640,1,-1,N,?
9146,130,6,0,1018,0,436,1,-1,N,?
9147,21,1,0,1018,0,1220,1,-1,N,?
9148,130,2,0,1034,0,0,1,-0.924717,N,?
9149,130,11,0,1018,0,612,1,-1,N,?
9150,77,1,0,1018,0,0,2,0.032703,Y,?
9151,79,1,0,1018,0,0,2,-0.040053,N,?
9152,97,1,0,1018,0,1450,3,-1,N,?
9153,85,17,0,1018,0,1450,3,-1,N,?
9154,94,18,0,1018,0,1450,3,-1,N,?
9155,123,20,0,1078,0,0,1,-1,N,?
9156,130,16,0,1034,0,175,1,-1,N,?
9157,130,16,0,1018,30,910,1,-1,N,?
9158,130,20,0,1018,632,6694,1,-1,N,?
9159,130,2,0,1018,700,700,1,-1,N,?
9160,130,20,0,1034,510,510,1,-1,N,?
9161,130,16,0,1022,30,72,1,-1,N,?
9162,108,6,0,1083,0,0,2,0.220231,Y,?
9163,130,4,0,1018,0,0,2,-0.594399,N,?
9164,130,7,0,1018,0,10,1,-0.037718,N,?
9165,124,7,0,1007,0,0,1,-0.714809,N,?
9166,130,6,0,1022,0,186,1,-0.999575,N,?
9167,116,10,0,1083,0,606,1,-1,N,?
9168,130,16,0,1034,0,0,1,-1,N,?
9169,130,2,0,1034,0,368,1,-0.999893,N,?
9170,48,16,0,1018,0,100,2,-1,N,?
9171,31,2,0,1054,0,100,2,0.973989,Y,?
9172,130,3,0,1048,0,2510,1,-1,N,?
9173,130,10,0,1048,0,0,1,-0.997854,N,?
9174,130,6,1,1034,0,0,1,0.997585,Y,?
9175,80,3,0,1018,0,0,2,0.779494,Y,?
9176,130,6,0,1018,0,0,2,-0.629851,N,?
9177,130,3,1,1034,0,5474,1,-1,N,?
9178,130,20,0,1018,0,400,1,-1,N,?
9179,116,6,0,1048,0,0,1,-0.337229,N,?
9180,101,20,0,1019,0,0,1,-1,N,?
9181,130,12,0,1019,50,50,2,-0.999975,N,?
9182,124,6,0,1083,50,50,2,-0.411172,N,?
9183,130,2,0,1083,480,480,1,-1,N,?
9184,130,16,0,1019,30,350,1,-1,N,?
9185,75,18,0,1083,180,180,2,-1,N,?
9186,112,10,0,1083,180,180,2,-1,N,?
9187,130,18,0,1018,1420,22067,1,-1,N,?
9188,130,16,0,1048,1776,2106,1,-1,N,?
9189,43,20,0,1056,200,13092,8,-1,N,?
9190,96,4,0,1018,200,13092,8,-1,N,?
9191,21,1,0,1083,200,13092,8,-1,N,?
